"","logFC","logCPM","F","PValue","FDR"
"ENSG00000198826",1.29400950510439,4.19167456225882,202.926175754986,4.77153420832433e-36,1.92854809291118e-33
"ENSG00000175305",1.52165898358616,3.07501281243841,202.590174177832,5.29238485374003e-36,2.09256295043095e-33
"ENSG00000112742",1.38312061972936,3.94393112721797,201.860448450123,6.62930883363954e-36,2.56540146949438e-33
"ENSG00000092853",1.29021199681963,3.60001135662753,201.046904224446,8.52478351793882e-36,3.23018255467232e-33
"ENSG00000156970",1.29993021008141,4.17250229164877,200.584096797615,9.83762357787242e-36,3.65156525784375e-33
"ENSG00000135451",1.55986897014426,3.75594603559856,198.953171329526,1.63136645180674e-35,5.9342586050922e-33
"ENSG00000185480",1.13439802946299,2.5764081089192,198.660901551958,1.78644424223263e-35,6.37095056426021e-33
"ENSG00000138160",1.13033031686984,5.52496185453632,198.447973270465,1.90869017065491e-35,6.67601092766758e-33
"ENSG00000111602",0.957461556194667,6.03696406524935,196.811775096542,3.17705991774765e-35,1.09027105252819e-32
"ENSG00000154920",1.62483594701226,2.12947783722556,195.779899971443,4.38476745393694e-35,1.4768546380038e-32
"ENSG00000137807",1.14420687859947,4.88146219535381,195.665334017334,4.54463493527564e-35,1.5028694582326e-32
"ENSG00000072571",1.27292227206829,4.01966142562469,194.318145703904,6.92856182390992e-35,2.25029790095131e-32
"ENSG00000196550",1.58828420489787,0.589124598655859,194.040925598256,7.55770532412641e-35,2.4115709550037e-32
"ENSG00000075218",1.33151184456255,3.62435131203831,193.81701523303,8.10761373363885e-35,2.52311321822096e-32
"ENSG00000121621",1.28359489676137,3.35143834437527,193.786847438288,8.18471958846695e-35,2.52311321822096e-32
"ENSG00000011426",1.35876378644038,5.4241220223823,193.253580163075,9.67628517811443e-35,2.93320458032576e-32
"ENSG00000113368",1.15488575123379,6.15823004532027,192.672797410266,1.16139107320446e-34,3.46284931794143e-32
"ENSG00000101057",2.09020438283416,5.9021665228888,192.461566998883,1.24117025647103e-34,3.64103300398307e-32
"ENSG00000111665",1.34196484999888,3.72740426291612,191.13703838343,1.88377291026797e-34,5.43842249078633e-32
"ENSG00000154839",1.44301132494602,3.09685539532197,190.755876624077,2.12451492707379e-34,6.03760585837783e-32
"ENSG00000111247",1.13014228084462,3.6463021563198,190.259788700795,2.48484050850466e-34,6.95296602595119e-32
"ENSG00000156787",1.1594417150876,3.88607980265075,189.532801885319,3.126985703885e-34,8.61721454276671e-32
