"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000165637",-0.0447418141031682,6.30145326163731,0.121263742514316,0.727667880250802,0.833193520653693
"ENSG00000109323",0.04265486200133,5.7383650092914,0.121213206327241,0.727722376386574,0.833193520653693
"ENSG00000117298",-0.0508757082873063,8.05896298744608,0.121198030713572,0.727738743627918,0.833193520653693
"ENSG00000082684",0.0691547252520031,1.24972138966503,0.1210789844435,0.727867177587126,0.833263606962391
"ENSG00000287811",-0.0658927123608586,-1.83144848642175,0.121056366460337,0.727891587168379,0.833263606962391
"ENSG00000108510",0.0505747458505975,7.17535346597639,0.120987337528675,0.727966099776333,0.833296458098807
"ENSG00000163430",-0.0541564280729992,8.42946468974487,0.120916008227169,0.728043120532905,0.833316499135758
"ENSG00000280239",0.0616019370974016,-0.14821219637208,0.120886268043733,0.728075241245125,0.833316499135758
"ENSG00000167114",0.0552673365123095,5.95202734438076,0.120743211077453,0.728229811010995,0.833440964174929
"ENSG00000214022",0.0373858610342778,6.99662959773372,0.120696032099985,0.728280809314191,0.833446886038288
"ENSG00000258741",0.0596858311588132,-1.43648125666761,0.12064839556966,0.728332313545664,0.833453386105986
"ENSG00000163874",-0.0671248148909144,4.17480094394238,0.120580363108019,0.728405889454115,0.833485141075272
"ENSG00000187626",-0.0298730483714098,3.22589725689494,0.120231589528728,0.728783447665802,0.833849958888508
"ENSG00000185803",0.0549712115248705,6.27042236506443,0.120182912603198,0.728836190711211,0.833849958888508
"ENSG00000261105",0.0725999121188493,-0.907715535481199,0.120158864175934,0.728862252386711,0.833849958888508
"ENSG00000145423",-0.0777874553417414,8.76683231881303,0.120069658608969,0.728958951449246,0.833908133150443
"ENSG00000175893",0.0434095969238068,4.82439802573526,0.119912274883021,0.729129653968404,0.834050952602348
"ENSG00000130810",-0.0531916230337419,1.79306393050321,0.119841693184881,0.729206249478631,0.834086111912291
"ENSG00000070031",0.0866131730963137,-0.281287347720935,0.119751557421665,0.729304101863748,0.834145579467856
"ENSG00000152147",-0.034473205467931,4.19873249285453,0.119605376184026,0.729462885544476,0.83427472566704
"ENSG00000088325",0.0552346331378799,6.83237403088868,0.119458746065234,0.729622265981374,0.834404538082824
"ENSG00000167065",-0.0388983330312664,2.09790181032553,0.119388812304436,0.729698319446364,0.834437217270321
"ENSG00000105085",-0.0321412789004487,2.70492526414546,0.119348106940777,0.729742598301173,0.834437217270321
"ENSG00000162738",0.118003409296851,4.99041939303869,0.119118513126267,0.729992506393506,0.83467050394701
"ENSG00000138756",-0.0456983560717011,3.81356913131151,0.119041090365727,0.730076840223163,0.834714456247101
"ENSG00000196268",0.0500047576305143,3.42694957560515,0.11854364823688,0.730619419471587,0.835282293126484
"ENSG00000214113",-0.0377477575361006,4.328958798639,0.118447268593911,0.730724691641318,0.835350137748102
"ENSG00000159685",-0.0465314907074841,3.55971477867049,0.118037541928985,0.731172757477364,0.835809824209559
"ENSG00000113194",0.0279950581002439,6.74900785961485,0.117949671715877,0.731268963116483,0.835867263773416
"ENSG00000183684",0.0536118171438172,5.92749979703692,0.117720765678428,0.731519771598696,0.836101401736761
"ENSG00000102393",0.0512124592133967,5.20489692477133,0.117625367266783,0.731624378491489,0.836114931751311
"ENSG00000268087",0.0539164291885164,0.38090696701665,0.117625006405362,0.731624774275616,0.836114931751311
"ENSG00000006704",-0.0381340756500849,5.41854792916143,0.117584211684374,0.731669521319214,0.836114931751311
"ENSG00000255883",0.0785696714393037,-1.28890644701624,0.117447609608561,0.731819421029578,0.836233689117671
"ENSG00000265206",0.113363734511468,0.119609004273888,0.117403484204857,0.731867862668745,0.836236504976702
"ENSG00000232811",0.0598136006341503,0.592747425445103,0.117308284211944,0.731972409542351,0.836303422624304
"ENSG00000119703",0.0581100491336733,1.99053261794298,0.117185090606412,0.732107768861953,0.836405533923443
"ENSG00000139726",0.0317082144646031,6.77020254382757,0.117015744861931,0.732293967769852,0.836565711060742
"ENSG00000226328",-0.0453130550151511,2.64231403056464,0.116966160374105,0.732348515351228,0.836575480291931
"ENSG00000226816",0.0727805857671605,-1.17905425888114,0.116795636034624,0.732536206735912,0.83673733141448
"ENSG00000151617",0.0607436597759646,4.99130114272812,0.116715836482001,0.73262409243868,0.83678516662112
"ENSG00000227885",-0.0589730110157242,0.46702857746161,0.116661387082445,0.732684078495872,0.836801131534249
"ENSG00000172432",-0.0335022618965584,5.72714554229665,0.116540714048242,0.732817077835991,0.836867644561551
"ENSG00000170265",-0.0347991824333063,5.13323635058813,0.116489105326323,0.732873981670161,0.836867644561551
"ENSG00000133460",-0.0496545098304514,3.14005599103552,0.116464221433105,0.732901423707367,0.836867644561551
