"","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"TRIM49",3.09416857922235,3.77671089702581,-2.66014215446581,2.36467357355383e-09,2.4108040908084e-07
"TP63",2.36085001488694,2.36383071408859,2.35859680069225,2.5920405460688e-09,2.62824459065247e-07
"HMGCS2",-2.72484742139798,-2.73436153934708,1.22043134951446,2.80917255207712e-09,2.83301255697853e-07
"COL1A1",2.11057495249872,2.11060588312586,8.76625242273517,2.85866959055254e-09,2.86743002962036e-07
"PADI1",2.72359922575475,2.8408673196356,-2.05533941366984,3.10986965040702e-09,3.10271861324299e-07
"OTX1",2.41216562072099,2.43943532553076,-0.62489058825692,3.34380037698249e-09,3.31836615071076e-07
"SCGB3A1",2.3310253128099,2.33254642507084,3.36384711833407,3.36268707635859e-09,3.31945252823398e-07
"STXBP6",-1.82125961688371,-1.8215692258906,4.94193469760505,3.4364858244799e-09,3.37444821196429e-07
"BTNL9",-2.13671514256195,-2.13684207081522,6.60740888403168,3.62712926734172e-09,3.5430026565861e-07
"GRHL3",1.95344971393193,1.96671463667869,-0.214486536578635,3.75135608029089e-09,3.64526304114517e-07
"LCE1B",2.16815199487587,3.78795449208078,-3.73342948244769,3.93706540713924e-09,3.80589789124336e-07
"MSMB",3.81882469047633,3.82363603767769,3.67816042620876,4.04727086315866e-09,3.89226456154387e-07
"PLXNA4",1.7068330557518,1.7091654602781,1.95270015736408,4.18416357251321e-09,3.9860101827736e-07
"IGF1",1.89818556143234,1.89857228873882,4.72567854352785,4.18747920793067e-09,3.9860101827736e-07
"UGT1A4",2.61337012489076,2.7732617755995,-2.33758235589178,4.68045019062105e-09,4.43264767545264e-07
"MYZAP",-2.07510278110662,-2.07750182977211,2.29667256570616,4.90809888614966e-09,4.62476772317648e-07
"WFDC12",-1.8373368758405,-1.84090262154724,1.45056926702497,5.045188386995e-09,4.70981681824746e-07
"CKMT1B",2.05665722580846,2.05921364083983,2.23001923700075,5.0488468866886e-09,4.70981681824746e-07
"UPK1B",2.79025954892689,2.81336053973062,0.249342584862329,5.45257457493493e-09,5.06112854948065e-07
"CAPN13",1.90719321495594,1.90745166954802,5.32321141912113,6.10156432607233e-09,5.63548938769958e-07
