"","logFC","logCPM","F","PValue","FDR"
"ENSG00000006283",-2.3607341485695,0.537202749316738,96.0138814552501,1.09167458009379e-15,3.83683555705185e-15
"ENSG00000206047",3.27999968707497,1.71301461851679,96.0005817048526,1.09515694129605e-15,3.84820845543867e-15
"ENSG00000144583",2.85507643336567,2.60815348652542,95.9766617134528,1.10144870462546e-15,3.86944580931878e-15
"ENSG00000124795",-1.2752561881091,6.15983914805858,95.8843091343197,1.12608967679522e-15,3.95512081757638e-15
"ENSG00000185591",0.415727880382406,6.92663612973438,95.8044638552153,1.14784795756535e-15,4.03063479836037e-15
"ENSG00000116741",-1.23635324669362,4.46973205236754,95.7867489849283,1.15273339261283e-15,4.04687963244244e-15
"ENSG00000146085",-0.561670985552334,4.61845460691281,95.781665833038,1.15413915722688e-15,4.05090389447527e-15
"ENSG00000126216",-0.453426810315558,3.96071823581164,95.7363349911344,1.16675341398411e-15,4.09425810274666e-15
"ENSG00000136213",-0.816139370223178,4.9256048523469,95.7136198153134,1.1731273605646e-15,4.11569985463699e-15
"ENSG00000127481",0.708813316856155,7.36055564068,95.6848517448682,1.18125093906365e-15,4.14326885209206e-15
"ENSG00000186575",-0.565943507528758,4.4407225287725,95.5805823074378,1.21118029887913e-15,4.24729263838746e-15
"ENSG00000183281",1.64703084009125,0.361073974076802,95.5754610094734,1.21267014765836e-15,4.25156217050132e-15
"ENSG00000166170",0.375919950423471,5.15867222041026,95.5351373541225,1.22446650577746e-15,4.29195578989621e-15
