"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000122406",0.124392081148729,8.60350614812189,1.5852462025253,0.208006635830634,0.265874603967223
"ENSG00000182472",0.379376371947289,2.62554394258905,1.58515651491621,0.208019499894668,0.265874603967223
"ENSG00000168303",-0.160315639247923,5.21208070791766,1.58483412817566,0.208065748206596,0.265911943942134
"ENSG00000167196",0.0982432819994291,4.48696831852264,1.58381325953481,0.208212278179039,0.266077429162818
"ENSG00000214226",-0.254771617735835,0.218302207727698,1.58354810968525,0.208250356321191,0.266104306501605
"ENSG00000180773",-0.149879518825245,2.55747720165403,1.58235620631191,0.208421627208892,0.266301360481094
"ENSG00000170037",0.102239244980464,3.62546998997365,1.58206471142763,0.208463539002155,0.266332627265508
"ENSG00000234160",0.193593476977664,-0.175398755466751,1.58194871914043,0.208480219408398,0.266332627265508
"ENSG00000261829",0.265127677891463,1.90807155225218,1.58171073296062,0.208514448232327,0.266354557839363
"ENSG00000047056",0.114151499410013,3.16883410761334,1.58104427351519,0.208610338440255,0.266455244100051
"ENSG00000126803",0.255377314364921,2.8033801965817,1.57799086994048,0.209050329962156,0.266995394014499
"ENSG00000160075",-0.111100674919792,6.30495228293302,1.57783105672671,0.209073389069567,0.267003000389808
"ENSG00000139263",-0.239088132784393,3.4357484570925,1.57756813298813,0.209111332325465,0.267029612182645
"ENSG00000196236",-0.119032566821303,4.30559699433822,1.57742221001347,0.209132394392806,0.267034664556363
"ENSG00000170264",0.201335526842764,0.773247485804733,1.57718605639573,0.209166485390277,0.267056350979603
"ENSG00000120438",0.10420298407427,6.42793118872249,1.57670099093701,0.209236529789411,0.267107123309345
"ENSG00000213020",0.235759112761729,1.06847844377529,1.57667369525799,0.209240472163858,0.267107123309345
"ENSG00000102034",-0.253333296464655,2.0800082677613,1.57619930531568,0.209309003384092,0.267172759757077
"ENSG00000176153",-0.452160750189424,8.01408209775768,1.57500136850157,0.209482177788009,0.26737194648423
"ENSG00000246560",0.177275463563955,-0.752586713530256,1.57472354880745,0.209522363784581,0.267401375166865
"ENSG00000072195",-0.368567657243577,0.395345933622402,1.57434348943145,0.209577353307823,0.267449690385712
"ENSG00000165660",-0.0978028860005056,3.65099335121748,1.57203359278122,0.209911932370811,0.267854763465811
"ENSG00000162437",0.296286677519853,1.91869222069293,1.57161094577073,0.209973219500518,0.267911069033313
"ENSG00000055955",-0.27269380213542,5.28818086597277,1.57029907510659,0.210163586074273,0.268132048235165
"ENSG00000182109",-0.257292094639467,-0.310874343826709,1.56960551944819,0.21026431109249,0.268238633690027
"ENSG00000126756",0.109980245940162,5.20562395419802,1.56926416745013,0.210313906609929,0.268263467110166
"ENSG00000167995",0.219525517389623,0.332445630292133,1.56923499477556,0.210318145792154,0.268263467110166
"ENSG00000115145",0.0800975417670719,4.1110272316648,1.56773627160523,0.210536066711629,0.268519488352553
"ENSG00000100628",-0.346267028352757,0.0372015779380394,1.56561873814452,0.210844421656283,0.268890798666468
"ENSG00000169918",0.190884307153807,-0.367365559155788,1.56319966704293,0.211197341817463,0.269304794221906
"ENSG00000103363",0.146827823762676,6.78312459472533,1.56315716657269,0.211203548501621,0.269304794221906
"ENSG00000103356",0.115523368191433,4.52027032825562,1.56224741770593,0.211336458296109,0.269452258286553
"ENSG00000198793",0.15680520350303,5.55682586993397,1.56130017679863,0.21147495090231,0.269606815723639
"ENSG00000141026",-0.137734325785582,3.89311378388747,1.56097891127622,0.211521946392167,0.269644708894996
"ENSG00000267169",0.141808423551954,-0.684696056502638,1.56059730673086,0.21157778451397,0.269693867399982
"ENSG00000105583",-0.118177240638354,6.04929178836599,1.55890471948622,0.211825662470836,0.269987787135224
"ENSG00000271383",-0.184011798837814,1.53356987842233,1.55875333345728,0.211847849604459,0.269994022383477
"ENSG00000103061",0.127024432333446,0.849899285201332,1.5567843263728,0.212136678538902,0.270340056218024
"ENSG00000221988",0.164665847845009,2.97624201169157,1.55637928671356,0.212196150765406,0.270393772720492
"ENSG00000198342",0.168239581599574,0.534132237565274,1.55614531966077,0.212230513309242,0.270415486718134
"ENSG00000143382",-0.237332388843045,4.9142501058593,1.55599565316086,0.212252498165119,0.270421427312142
"ENSG00000257702",-0.144750648937014,4.43680303406976,1.55381286941995,0.21257343964795,0.270808223138906
"ENSG00000103769",0.0772257060039075,5.88247724792142,1.55277118255114,0.212726805135138,0.270981489593198
"ENSG00000168118",0.136189073235941,5.3250640401107,1.55170042495785,0.212884587578329,0.271160353841815
"ENSG00000100796",-0.098234438029619,5.1534480676993,1.55110547379429,0.212972317191269,0.271235803652462
"ENSG00000168282",-0.208188772112617,1.46348282862511,1.55106306975543,0.212978571595149,0.271235803652462
"ENSG00000154639",-0.182634133809902,5.61057592003881,1.5507842390243,0.213019703299189,0.271266056628081
"ENSG00000224046",0.180245162139147,-1.17480013440162,1.54863180756293,0.21333753682749,0.271648636820061
"ENSG00000087302",0.0956601451566623,5.71637283691992,1.5465087802352,0.213651580401111,0.272026329144584
"ENSG00000197818",0.102475530365486,4.09844529734189,1.54635464267675,0.213674402195523,0.272033199533055
"ENSG00000090861",0.135459607087434,6.97243247157063,1.54548406908465,0.213803354772919,0.272175175027321
"ENSG00000134644",-0.0870191800995983,5.35943320551462,1.54403520381192,0.214018171132828,0.272413679450865
"ENSG00000272047",-0.128619258894457,4.54877887691411,1.54398507038706,0.214025608767207,0.272413679450865
"ENSG00000172009",-0.187539163804103,5.5055937538129,1.54212043393925,0.214302458594104,0.2727438187765
"ENSG00000073803",0.147667197560285,5.05487698420175,1.54177418441213,0.214353914459434,0.272787067630735
"ENSG00000126903",0.147729930623935,3.02165022292879,1.54151532478423,0.2143923929768,0.272813795790742
"ENSG00000204334",0.21136732766328,0.196758777865323,1.54132383959779,0.214420861818857,0.272827783344541
