,Data,N,Out,DEA,FDR,logFC,#DEGs,#DEGs_Mean,Precision,Precision_Mean
279,BRCA,7,None,edgeR QLF,0.01,0,341.5,556.94,0.9985714285714286,0.9971661905940122
280,BRCA,7,None,edgeR QLF,0.01,1,5.5,82.02,1.0,0.9872759826455247
281,BRCA,7,None,edgeR QLF,0.01,post,340.0,536.5,0.9316239316239316,0.9309397208304886
282,BRCA,7,None,edgeR QLF,0.05,0,2434.0,2365.26,0.9924908489269686,0.9901692615166323
283,BRCA,7,None,edgeR QLF,0.05,1,296.5,385.56,0.976139677121115,0.9698406482148717
284,BRCA,7,None,edgeR QLF,0.05,post,2052.5,1966.9,0.8021267055281532,0.8118068523720032
285,BRCA,7,None,edgeR QLF,0.1,0,4163.0,3932.56,0.9863803877706638,0.9835043150691319
286,BRCA,7,None,edgeR QLF,0.1,1,621.5,674.02,0.9594064799898394,0.9532789785200759
287,BRCA,7,None,edgeR QLF,0.1,post,3003.5,2870.1,0.744078790856391,0.7548282115888982
288,BRCA,7,None,edgeR QLF,0.2,0,6482.0,6180.16,0.9776851430462604,0.9738112537659191
289,BRCA,7,None,edgeR QLF,0.2,1,1060.0,1128.06,0.9309619168369084,0.9200668641869945
290,BRCA,7,None,edgeR QLF,0.2,post,3856.0,3730.9,0.7067713176400245,0.7098766607954069
291,BRCA,7,None,edgeR QLF,0.5,0,11382.5,11010.54,0.9620841671188893,0.9611513119746141
292,BRCA,7,None,edgeR QLF,0.5,1,2116.5,2152.22,0.8463414411027985,0.8398698042694599
293,BRCA,7,None,edgeR QLF,0.5,post,4526.0,4477.1,0.6773489031231974,0.6726435043053367
294,BRCA,7,None,edgeR LRT,0.0001,0,713.0,769.6,0.9956470253884047,0.9937029617151523
295,BRCA,7,None,edgeR LRT,0.0001,1,166.0,201.96,0.9821200510855683,0.9783711500876682
296,BRCA,7,None,edgeR LRT,0.0001,post,713.0,767.76,0.9614590458817867,0.9521629368289649
297,BRCA,7,None,edgeR LRT,0.001,0,1263.0,1265.22,0.9938977311405972,0.9920702585231673
298,BRCA,7,None,edgeR LRT,0.001,1,306.0,341.66,0.9839722099376578,0.9755122096148942
299,BRCA,7,None,edgeR LRT,0.001,post,1248.5,1248.2,0.9125534453403306,0.9095745055252887
300,BRCA,7,None,edgeR LRT,0.01,0,2309.0,2282.28,0.9911545926585495,0.9888778710438948
301,BRCA,7,None,edgeR LRT,0.01,1,567.5,618.96,0.9699352170078166,0.9617191398368666
302,BRCA,7,None,edgeR LRT,0.01,post,2164.0,2139.9,0.8184758599459669,0.8294340116880866
303,BRCA,7,None,edgeR LRT,0.05,0,3890.5,3764.8,0.9878887499664799,0.9841953104036207
304,BRCA,7,None,edgeR LRT,0.05,1,909.0,985.02,0.9487585795016311,0.9391867194833194
305,BRCA,7,None,edgeR LRT,0.05,post,3168.5,3123.62,0.7479702824820873,0.7553146337176715
306,BRCA,7,None,edgeR LRT,0.1,0,5005.5,4867.86,0.9840298852658326,0.9800170023225724
307,BRCA,7,None,edgeR LRT,0.1,1,1184.0,1242.04,0.9317425930573235,0.9204795916866958
308,BRCA,7,None,edgeR LRT,0.1,post,3709.5,3624.84,0.7201805418025363,0.7222891072198316
309,BRCA,7,None,edgeR LRT,0.2,0,6709.5,6516.58,0.9796976393519448,0.9744137836755467
310,BRCA,7,None,edgeR LRT,0.2,1,1577.0,1621.1,0.9027600403427223,0.8912232254298056
311,BRCA,7,None,edgeR LRT,0.2,post,4194.5,4102.24,0.6987258823069608,0.6948880894512596
312,BRCA,7,None,edgeR LRT,0.5,0,10945.0,10587.02,0.9680796068643682,0.9666247950251765
313,BRCA,7,None,edgeR LRT,0.5,1,2513.0,2525.7,0.828208465056798,0.8169725579718731
314,BRCA,7,None,edgeR LRT,0.5,post,4584.5,4528.18,0.6739795252277523,0.6716479294813713
315,BRCA,8,None,DESeq2,0.0001,0,1523.0,1570.28,0.9947537735204028,0.9919845358772212
316,BRCA,8,None,DESeq2,0.0001,1,232.5,276.44,0.9907242930407127,0.9871586874226967
317,BRCA,8,None,DESeq2,0.0001,post,1510.0,1499.58,0.9110078165571933,0.8995799080379585
318,BRCA,8,None,DESeq2,0.001,0,2244.0,2329.2,0.9932570591050491,0.9900024246338184
319,BRCA,8,None,DESeq2,0.001,1,354.0,396.6,0.9860606060606061,0.9821176018598754
320,BRCA,8,None,DESeq2,0.001,post,2124.0,2115.94,0.8601324939324986,0.8542801562906834
321,BRCA,8,None,DESeq2,0.01,0,3711.5,3730.74,0.9893680317371398,0.9858539349177293
322,BRCA,8,None,DESeq2,0.01,1,546.5,591.08,0.9773040249860913,0.973113409036942
323,BRCA,8,None,DESeq2,0.01,post,3079.5,3032.6,0.7969064460706332,0.7888032015820938
324,BRCA,8,None,DESeq2,0.05,0,5576.5,5565.92,0.9849979514075555,0.9791308059868484
325,BRCA,8,None,DESeq2,0.05,1,775.5,803.74,0.9747429138058495,0.9637078834694877
326,BRCA,8,None,DESeq2,0.05,post,3899.5,3825.64,0.7453509956369693,0.7359812888310755
327,BRCA,8,None,DESeq2,0.1,0,6857.5,6802.7,0.9802540489426723,0.9742189877795657
328,BRCA,8,None,DESeq2,0.1,1,927.0,939.62,0.9694848744292237,0.9556144250748434
329,BRCA,8,None,DESeq2,0.1,post,4190.5,4141.3,0.7271491753459005,0.7154426523003944
330,BRCA,8,None,DESeq2,0.2,0,8740.5,8553.0,0.9722445414903933,0.9680207578805393
331,BRCA,8,None,DESeq2,0.2,1,1081.5,1107.98,0.9593136006948604,0.9443046077779514
332,BRCA,8,None,DESeq2,0.2,post,4377.5,4373.96,0.7130861828378237,0.7012380343284847
333,BRCA,8,None,DESeq2,0.5,0,12576.5,12388.28,0.9637966887221816,0.9622832812729482
334,BRCA,8,None,DESeq2,0.5,1,1390.0,1424.06,0.937224218145593,0.9221778425087459
335,BRCA,8,None,DESeq2,0.5,post,4490.5,4478.68,0.7055972450154329,0.6950272738748514
336,BRCA,8,None,edgeR QLF,0.0001,0,0.0,3.26,1.0,1.0
337,BRCA,8,None,edgeR QLF,0.0001,1,0.0,1.16,1.0,1.0
338,BRCA,8,None,edgeR QLF,0.0001,post,0.0,3.26,1.0,1.0
339,BRCA,8,None,edgeR QLF,0.001,0,6.5,74.96,1.0,0.999497791879607
340,BRCA,8,None,edgeR QLF,0.001,1,0.0,11.5,1.0,0.9998407389711738
341,BRCA,8,None,edgeR QLF,0.001,post,6.5,74.58,1.0,0.9918554651949892
342,BRCA,8,None,edgeR QLF,0.01,0,819.5,896.68,0.9984525591140377,0.9969907234831216
343,BRCA,8,None,edgeR QLF,0.01,1,60.0,131.82,1.0,0.9905137849104697
344,BRCA,8,None,edgeR QLF,0.01,post,799.0,838.46,0.9163548550507725,0.9080104770072585
345,BRCA,8,None,edgeR QLF,0.05,0,3075.0,3009.66,0.9932077176144973,0.9900034196398285
346,BRCA,8,None,edgeR QLF,0.05,1,415.0,499.84,0.9860611947547353,0.9744680154676277
347,BRCA,8,None,edgeR QLF,0.05,post,2436.5,2339.86,0.8057475866857009,0.800892830335641
348,BRCA,8,None,edgeR QLF,0.1,0,4740.5,4606.78,0.9884870657727154,0.9840832578060262
349,BRCA,8,None,edgeR QLF,0.1,1,683.0,806.78,0.9694652272740485,0.9555502143957968
350,BRCA,8,None,edgeR QLF,0.1,post,3150.0,3116.16,0.7624742730127587,0.7588990417041777
351,BRCA,8,None,edgeR QLF,0.2,0,6968.5,6844.54,0.9802099778652678,0.9746882524005203
352,BRCA,8,None,edgeR QLF,0.2,1,1158.5,1255.36,0.9394944863191178,0.9269184789290947
353,BRCA,8,None,edgeR QLF,0.2,post,3941.0,3823.6,0.7317535107169253,0.7231390866704597
354,BRCA,8,None,edgeR QLF,0.5,0,11762.0,11523.72,0.964609917804065,0.9625224020985605
355,BRCA,8,None,edgeR QLF,0.5,1,2240.0,2225.92,0.8697759949979958,0.8548117018291321
356,BRCA,8,None,edgeR QLF,0.5,post,4402.0,4401.34,0.7063666961375046,0.6944726991599265
357,BRCA,8,None,edgeR LRT,0.0001,0,867.5,916.9,0.9962791459215887,0.9945626683485105
358,BRCA,8,None,edgeR LRT,0.0001,1,194.0,232.82,0.9895560645724258,0.9843308517085682
359,BRCA,8,None,edgeR LRT,0.0001,post,867.5,912.02,0.9581442220800716,0.9438239923976753
360,BRCA,8,None,edgeR LRT,0.001,0,1430.0,1488.16,0.9961035491026416,0.993338192344899
361,BRCA,8,None,edgeR LRT,0.001,1,317.0,384.82,0.9843539635265799,0.979762055323313
362,BRCA,8,None,edgeR LRT,0.001,post,1417.0,1450.76,0.9097981332734779,0.897854585661623
363,BRCA,8,None,edgeR LRT,0.01,0,2578.5,2618.36,0.9934792787997082,0.9907243921262517
364,BRCA,8,None,edgeR LRT,0.01,1,585.0,666.8,0.9766281226137231,0.9697107301647125
365,BRCA,8,None,edgeR LRT,0.01,post,2371.0,2361.08,0.8308897983070507,0.8236972549972912
366,BRCA,8,None,edgeR LRT,0.05,0,4235.5,4240.58,0.9890089741624757,0.9858327184612253
367,BRCA,8,None,edgeR LRT,0.05,1,988.0,1039.12,0.9626675490383889,0.9486829744786046
368,BRCA,8,None,edgeR LRT,0.05,post,3326.0,3290.78,0.7675561645027293,0.7600011463888824
369,BRCA,8,None,edgeR LRT,0.1,0,5458.5,5390.06,0.9857695389580069,0.9816768793216815
370,BRCA,8,None,edgeR LRT,0.1,1,1247.0,1300.78,0.948565107009764,0.9318779862605155
371,BRCA,8,None,edgeR LRT,0.1,post,3813.0,3720.08,0.7439504152996765,0.7339235244134962
372,BRCA,8,None,edgeR LRT,0.2,0,7231.5,7103.68,0.9810879067927281,0.9760054552407208
373,BRCA,8,None,edgeR LRT,0.2,1,1630.0,1676.38,0.9203629605907258,0.9037975335204474
374,BRCA,8,None,edgeR LRT,0.2,post,4165.0,4114.88,0.722436278023318,0.7111630210299356
375,BRCA,8,None,edgeR LRT,0.5,0,11429.5,11175.1,0.9701637934950191,0.9674968235702751
376,BRCA,8,None,edgeR LRT,0.5,1,2550.5,2544.1,0.8517226633863095,0.8340596475714586
377,BRCA,8,None,edgeR LRT,0.5,post,4435.5,4439.84,0.7056576738541568,0.6935315297763762
378,BRCA,9,None,DESeq2,0.0001,0,1799.0,1826.14,0.9955431630382965,0.9944117604394053
379,BRCA,9,None,DESeq2,0.0001,1,301.5,317.78,0.9931847207709277,0.9891450119045078
380,BRCA,9,None,DESeq2,0.0001,post,1670.0,1707.4,0.8999336007070747,0.8955172561539341
381,BRCA,9,None,DESeq2,0.001,0,2657.0,2667.26,0.9921790609464898,0.9919225464555292
382,BRCA,9,None,DESeq2,0.001,1,422.5,447.78,0.9898979591836734,0.9840704926961983
383,BRCA,9,None,DESeq2,0.001,post,2287.0,2344.96,0.8533692073587914,0.8497157045009394
384,BRCA,9,None,DESeq2,0.01,0,4125.0,4179.88,0.9895566087826848,0.9877217929393929
385,BRCA,9,None,DESeq2,0.01,1,629.5,652.36,0.9840717879338774,0.9779214826684123
386,BRCA,9,None,DESeq2,0.01,post,3267.0,3226.56,0.7879385953529842,0.7887763950662655
387,BRCA,9,None,DESeq2,0.05,0,6079.5,6110.78,0.9838655174247213,0.9808876074097094
388,BRCA,9,None,DESeq2,0.05,1,867.0,878.64,0.9731674281984335,0.9683348923377697
389,BRCA,9,None,DESeq2,0.05,post,4012.5,3924.46,0.7443546222919138,0.7422168571271408
390,BRCA,9,None,DESeq2,0.1,0,7369.5,7393.84,0.9796887257773574,0.9757106608957689
391,BRCA,9,None,DESeq2,0.1,1,1013.0,1017.62,0.9687553515772168,0.9615525745673817
392,BRCA,9,None,DESeq2,0.1,post,4252.5,4178.6,0.7312322861728962,0.7256146095049523
393,BRCA,9,None,DESeq2,0.2,0,9225.0,9159.78,0.9715298072470151,0.9682082919977119
394,BRCA,9,None,DESeq2,0.2,1,1201.0,1183.42,0.9588205930419631,0.9518487484196679
395,BRCA,9,None,DESeq2,0.2,post,4415.0,4348.22,0.7235093932362854,0.714895401217612
396,BRCA,9,None,DESeq2,0.5,0,13006.5,12876.16,0.9619368199877725,0.9615673918730653
397,BRCA,9,None,DESeq2,0.5,1,1531.5,1498.64,0.9387707126208076,0.9309313153031178
398,BRCA,9,None,DESeq2,0.5,post,4478.0,4414.7,0.7180847505993504,0.7108070681513038
399,BRCA,9,None,edgeR QLF,0.0001,0,0.0,8.18,1.0,1.0
400,BRCA,9,None,edgeR QLF,0.0001,1,0.0,1.0,1.0,1.0
401,BRCA,9,None,edgeR QLF,0.0001,post,0.0,8.18,1.0,0.9991928974979822
402,BRCA,9,None,edgeR QLF,0.001,0,82.5,174.96,1.0,0.9993282944908123
403,BRCA,9,None,edgeR QLF,0.001,1,2.0,24.58,1.0,0.9996180310284384
404,BRCA,9,None,edgeR QLF,0.001,post,82.5,173.12,0.9978902953586498,0.9827716123021197
405,BRCA,9,None,edgeR QLF,0.01,0,1291.5,1355.88,0.9975282529016494,0.996704724679772
406,BRCA,9,None,edgeR QLF,0.01,1,136.0,208.54,0.9953917050691244,0.9897843180281596
407,BRCA,9,None,edgeR QLF,0.01,post,1159.0,1220.06,0.8925727291065524,0.8867678133096392
408,BRCA,9,None,edgeR QLF,0.05,0,3632.5,3689.96,0.9930742350898764,0.9906161180544377
409,BRCA,9,None,edgeR QLF,0.05,1,567.5,642.1,0.9849167349167349,0.974040160439241
410,BRCA,9,None,edgeR QLF,0.05,post,2645.5,2685.54,0.7936050399408819,0.7954535264024446
411,BRCA,9,None,edgeR QLF,0.1,0,5217.0,5333.88,0.9869674038202165,0.9846170594809717
412,BRCA,9,None,edgeR QLF,0.1,1,894.5,965.28,0.9655357393445341,0.9578034069849611
413,BRCA,9,None,edgeR QLF,0.1,post,3408.0,3358.84,0.7595748894962103,0.759712987040249
414,BRCA,9,None,edgeR QLF,0.2,0,7544.0,7564.16,0.9768908693207872,0.9754525916820244
415,BRCA,9,None,edgeR QLF,0.2,1,1388.5,1410.9,0.9448859221586494,0.9315858462984322
416,BRCA,9,None,edgeR QLF,0.2,post,3998.0,3925.3,0.7314967037324653,0.7317359643048511
417,BRCA,9,None,edgeR QLF,0.5,0,12199.5,12059.4,0.9615719234453804,0.9617810308691461
418,BRCA,9,None,edgeR QLF,0.5,1,2392.0,2341.44,0.8623030033370411,0.8588196503544762
419,BRCA,9,None,edgeR QLF,0.5,post,4408.0,4358.88,0.7170607898264507,0.7088988111628816
420,BRCA,9,None,edgeR LRT,0.0001,0,1047.0,1114.3,0.9977258188771649,0.9962359132922929
421,BRCA,9,None,edgeR LRT,0.0001,1,233.0,273.48,0.991291268517114,0.9868218814811806
422,BRCA,9,None,edgeR LRT,0.0001,post,1040.5,1101.56,0.9478170237405906,0.937938294387092
423,BRCA,9,None,edgeR LRT,0.001,0,1719.5,1764.34,0.9967607091130571,0.9952102190825463
424,BRCA,9,None,edgeR LRT,0.001,1,402.0,440.76,0.9875015717884568,0.9830274877885166
425,BRCA,9,None,edgeR LRT,0.001,post,1644.0,1686.26,0.8928638497652581,0.8882785957322108
426,BRCA,9,None,edgeR LRT,0.01,0,2965.0,3020.0,0.9933470015641849,0.9922009530931659
427,BRCA,9,None,edgeR LRT,0.01,1,692.5,746.86,0.9820333512641205,0.9733405587957145
428,BRCA,9,None,edgeR LRT,0.01,post,2572.5,2606.9,0.8243851869738772,0.8188070674149466
429,BRCA,9,None,edgeR LRT,0.05,0,4678.5,4770.94,0.9892158928886099,0.9871507893959881
430,BRCA,9,None,edgeR LRT,0.05,1,1114.5,1131.38,0.9629527258863897,0.954655331813255
431,BRCA,9,None,edgeR LRT,0.05,post,3508.0,3462.5,0.7603236071085495,0.7622020529482272
432,BRCA,9,None,edgeR LRT,0.1,0,5910.0,5989.78,0.9856557095082172,0.9828343331425724
433,BRCA,9,None,edgeR LRT,0.1,1,1408.5,1394.46,0.9482473712301327,0.9387611002350863
434,BRCA,9,None,edgeR LRT,0.1,post,3894.0,3829.0,0.7380645208885349,0.7405576548959849
435,BRCA,9,None,edgeR LRT,0.2,0,7763.0,7755.54,0.9784985120949072,0.9765243222192465
436,BRCA,9,None,edgeR LRT,0.2,1,1796.0,1763.46,0.920434259922581,0.9116150254056363
437,BRCA,9,None,edgeR LRT,0.2,post,4206.5,4144.2,0.7278881514080952,0.7226059987757303
438,BRCA,9,None,edgeR LRT,0.5,0,11882.0,11772.58,0.9673607954647553,0.9664569801475704
439,BRCA,9,None,edgeR LRT,0.5,1,2631.0,2607.76,0.8482488447355903,0.8415091071763341
440,BRCA,9,None,edgeR LRT,0.5,post,4447.5,4387.48,0.7155440903514015,0.7088042894334979
441,BRCA,10,None,DESeq2,0.0001,0,2045.0,2077.86,0.9949328607873391,0.9940440764015857
442,BRCA,10,None,DESeq2,0.0001,1,352.0,354.94,0.9936974511751075,0.9912540272120179
443,BRCA,10,None,DESeq2,0.0001,post,1930.5,1893.9,0.8923543202100898,0.8878755348294445
444,BRCA,10,None,DESeq2,0.001,0,2911.0,2979.44,0.9938153603762665,0.9921943083367014
445,BRCA,10,None,DESeq2,0.001,1,493.0,490.9,0.9908667861250033,0.9879522448947164
446,BRCA,10,None,DESeq2,0.001,post,2596.5,2523.26,0.8472307848596345,0.8465266908440588
447,BRCA,10,None,DESeq2,0.01,0,4589.0,4591.58,0.9898335493639681,0.9876297520308883
448,BRCA,10,None,DESeq2,0.01,1,732.5,700.94,0.986028118921552,0.9796203132417873
449,BRCA,10,None,DESeq2,0.01,post,3477.0,3358.32,0.7926877661645344,0.7908191471634443
450,BRCA,10,None,DESeq2,0.05,0,6593.0,6580.02,0.9842900593503799,0.9806871787885627
451,BRCA,10,None,DESeq2,0.05,1,958.5,932.78,0.9740477739644158,0.9704947912872116
452,BRCA,10,None,DESeq2,0.05,post,4117.5,3966.52,0.7571132230389171,0.751098067608769
453,BRCA,10,None,DESeq2,0.1,0,7839.5,7865.48,0.9788351085461331,0.9753732266832931
454,BRCA,10,None,DESeq2,0.1,1,1102.5,1071.78,0.9686391911296439,0.9639914016046093
455,BRCA,10,None,DESeq2,0.1,post,4296.0,4166.86,0.7462536387415322,0.7383076300327874
456,BRCA,10,None,DESeq2,0.2,0,9609.0,9614.24,0.9699684497071017,0.9675875191549136
457,BRCA,10,None,DESeq2,0.2,1,1301.5,1242.64,0.9568997734333029,0.9540701233855419
458,BRCA,10,None,DESeq2,0.2,post,4434.5,4294.78,0.7387937000950906,0.7299554337199321
459,BRCA,10,None,DESeq2,0.5,0,13326.0,13206.16,0.9603680217176878,0.9607338234135131
460,BRCA,10,None,DESeq2,0.5,1,1638.5,1557.48,0.9391400093746407,0.9324772798582692
461,BRCA,10,None,DESeq2,0.5,post,4459.5,4336.48,0.7357318135374618,0.7275556168586036
462,BRCA,10,None,edgeR QLF,0.0001,0,3.0,29.32,1.0,1.0
463,BRCA,10,None,edgeR QLF,0.0001,1,0.0,2.58,1.0,1.0
464,BRCA,10,None,edgeR QLF,0.0001,post,3.0,29.32,1.0,0.997015724548796
465,BRCA,10,None,edgeR QLF,0.001,0,264.0,342.86,1.0,0.9989665966790476
466,BRCA,10,None,edgeR QLF,0.001,1,12.5,42.8,1.0,0.9995742277549453
467,BRCA,10,None,edgeR QLF,0.001,post,262.5,336.18,0.9777777777777777,0.9618223236496691
468,BRCA,10,None,edgeR QLF,0.01,0,1810.0,1835.36,0.9975525916546213,0.9962869634193011
469,BRCA,10,None,edgeR QLF,0.01,1,251.0,296.36,0.9939393939393939,0.9902995978539916
470,BRCA,10,None,edgeR QLF,0.01,post,1616.0,1572.64,0.8740680887739711,0.8676137633243559
471,BRCA,10,None,edgeR QLF,0.05,0,4300.0,4287.26,0.9921292239487203,0.989838636912504
472,BRCA,10,None,edgeR QLF,0.05,1,777.0,763.46,0.9789442815249267,0.972785766698603
473,BRCA,10,None,edgeR QLF,0.05,post,3002.0,2926.16,0.788310497901057,0.7935219086068507
474,BRCA,10,None,edgeR QLF,0.1,0,5952.0,5937.38,0.9864289876382055,0.9836036940554012
475,BRCA,10,None,edgeR QLF,0.1,1,1114.0,1087.3,0.9612915576607466,0.9573400701105105
476,BRCA,10,None,edgeR QLF,0.1,post,3621.0,3496.78,0.7656343141615168,0.7650739703507368
477,BRCA,10,None,edgeR QLF,0.2,0,8154.5,8114.82,0.977568144053341,0.9744209172027274
478,BRCA,10,None,edgeR QLF,0.2,1,1549.0,1518.7,0.93459078100253,0.9317167787940746
479,BRCA,10,None,edgeR QLF,0.2,post,4107.0,3958.94,0.748284398666234,0.7423647728030447
480,BRCA,10,None,edgeR QLF,0.5,0,12560.5,12428.48,0.9621023981010981,0.9610754544677305
481,BRCA,10,None,edgeR QLF,0.5,1,2515.0,2410.26,0.8712815414421892,0.8634844657654724
482,BRCA,10,None,edgeR QLF,0.5,post,4424.0,4297.34,0.7322214088886801,0.7246103393550858
483,BRCA,10,None,edgeR LRT,0.0001,0,1302.0,1316.04,0.9977377572368314,0.9962928240234958
484,BRCA,10,None,edgeR LRT,0.0001,1,296.5,313.22,0.993980603500012,0.9892614083163036
485,BRCA,10,None,edgeR LRT,0.0001,post,1280.5,1284.82,0.9313854600114142,0.924155517023208
486,BRCA,10,None,edgeR LRT,0.001,0,2030.0,2046.34,0.9965241517861934,0.9949622463830516
487,BRCA,10,None,edgeR LRT,0.001,1,482.0,491.56,0.9894263196139442,0.9849590340508348
488,BRCA,10,None,edgeR LRT,0.001,post,1934.0,1900.68,0.8876617993382521,0.8766094174105717
489,BRCA,10,None,edgeR LRT,0.01,0,3356.0,3406.58,0.9933092470023668,0.9922328692382313
490,BRCA,10,None,edgeR LRT,0.01,1,827.0,802.36,0.9810798026533767,0.9752578579682661
491,BRCA,10,None,edgeR LRT,0.01,post,2850.0,2795.94,0.8119530915449253,0.814740369980485
492,BRCA,10,None,edgeR LRT,0.05,0,5231.0,5247.36,0.9889291500957431,0.9867613725251918
493,BRCA,10,None,edgeR LRT,0.05,1,1224.0,1199.8,0.9587679586591598,0.9560179859697862
494,BRCA,10,None,edgeR LRT,0.05,post,3683.0,3563.4,0.7705897987585844,0.7674912434271622
495,BRCA,10,None,edgeR LRT,0.1,0,6517.5,6505.6,0.9858075643800068,0.9822850901231925
496,BRCA,10,None,edgeR LRT,0.1,1,1520.5,1459.44,0.9437401785310382,0.9405399755622742
497,BRCA,10,None,edgeR LRT,0.1,post,4014.5,3875.6,0.7540558561607676,0.7496580979490721
498,BRCA,10,None,edgeR LRT,0.2,0,8255.0,8275.46,0.9790435831825808,0.9758320035041517
499,BRCA,10,None,edgeR LRT,0.2,1,1904.0,1824.04,0.9228038857743108,0.9144231982802776
500,BRCA,10,None,edgeR LRT,0.2,post,4267.0,4132.02,0.7435634870428265,0.7354359714803914
501,BRCA,10,None,edgeR LRT,0.5,0,12275.5,12190.22,0.9666674446849955,0.9655322750338847
502,BRCA,10,None,edgeR LRT,0.5,1,2751.0,2638.32,0.8589316035595018,0.8482541669116109
503,BRCA,10,None,edgeR LRT,0.5,post,4445.0,4317.98,0.7334771661131798,0.7247865247840314
504,BRCA,12,None,DESeq2,0.0001,0,2547.0,2591.54,0.9968881199265446,0.9952996238943687
505,BRCA,12,None,DESeq2,0.0001,1,462.0,432.72,0.9939895011026239,0.9922296039652118
506,BRCA,12,None,DESeq2,0.0001,post,2177.5,2236.98,0.8892674780159534,0.882688952930326
507,BRCA,12,None,DESeq2,0.001,0,3636.0,3645.02,0.9942727701008458,0.9929535866700026
508,BRCA,12,None,DESeq2,0.001,1,608.5,582.4,0.993929283738201,0.9897960149442239
509,BRCA,12,None,DESeq2,0.001,post,2848.0,2866.68,0.846310599830597,0.8436257625014987
510,BRCA,12,None,DESeq2,0.01,0,5449.0,5408.22,0.9908342762482487,0.988327861755904
511,BRCA,12,None,DESeq2,0.01,1,823.0,807.16,0.9871072940767867,0.9821137029138803
512,BRCA,12,None,DESeq2,0.01,post,3623.0,3601.18,0.7963300455517155,0.7965497753945943
513,BRCA,12,None,DESeq2,0.05,0,7611.5,7492.2,0.9842017703457843,0.9808701287889661
514,BRCA,12,None,DESeq2,0.05,1,1050.5,1046.16,0.9821272189585368,0.9747777938562937
515,BRCA,12,None,DESeq2,0.05,post,4114.5,4057.3,0.7661004846628858,0.7670441326598457
516,BRCA,12,None,DESeq2,0.1,0,8926.0,8786.2,0.9784193066068592,0.974999653336072
517,BRCA,12,None,DESeq2,0.1,1,1184.5,1186.0,0.9779397751095864,0.9688116660495918
518,BRCA,12,None,DESeq2,0.1,post,4234.0,4183.8,0.7580454931406289,0.7584986534442589
519,BRCA,12,None,DESeq2,0.2,0,10601.5,10480.24,0.9700751763654417,0.9669502948389453
520,BRCA,12,None,DESeq2,0.2,1,1366.5,1358.56,0.9673563670072345,0.959360416169014
521,BRCA,12,None,DESeq2,0.2,post,4308.5,4250.34,0.7556820301780236,0.7538137583680444
522,BRCA,12,None,DESeq2,0.5,0,13953.5,13833.88,0.9608694662774998,0.9604924757273894
523,BRCA,12,None,DESeq2,0.5,1,1690.5,1670.98,0.944444203280029,0.9387739452241817
524,BRCA,12,None,DESeq2,0.5,post,4328.5,4268.2,0.7551489197261146,0.7527060233956817
525,BRCA,12,None,edgeR QLF,0.0001,0,65.0,140.42,1.0,0.9998885172798218
526,BRCA,12,None,edgeR QLF,0.0001,1,2.0,12.14,1.0,1.0
527,BRCA,12,None,edgeR QLF,0.0001,post,65.0,139.04,1.0,0.9835909218430366
528,BRCA,12,None,edgeR QLF,0.001,0,738.0,861.42,1.0,0.9989492242593998
529,BRCA,12,None,edgeR QLF,0.001,1,69.0,105.8,1.0,0.9985822782920468
530,BRCA,12,None,edgeR QLF,0.001,post,708.0,801.46,0.9452586598146895,0.9301160844818545
531,BRCA,12,None,edgeR QLF,0.01,0,2714.0,2807.24,0.9972999165524368,0.9961883768998554
532,BRCA,12,None,edgeR QLF,0.01,1,512.0,476.78,0.9935579576339758,0.9889394630365342
533,BRCA,12,None,edgeR QLF,0.01,post,2148.5,2165.84,0.8575920735168889,0.8535511214148734
534,BRCA,12,None,edgeR QLF,0.05,0,5446.0,5439.24,0.9909507618377691,0.9888994587805396
535,BRCA,12,None,edgeR QLF,0.05,1,1015.5,983.0,0.9804516302705153,0.9725323367074106
536,BRCA,12,None,edgeR QLF,0.05,post,3314.5,3304.62,0.79925934447071,0.796356703757722
537,BRCA,12,None,edgeR QLF,0.1,0,7172.0,7074.62,0.9855492265673539,0.9826757829854006
538,BRCA,12,None,edgeR QLF,0.1,1,1298.5,1294.2,0.9643054170820871,0.9584168260795544
539,BRCA,12,None,edgeR QLF,0.1,post,3741.5,3718.78,0.7789344593040027,0.7765268211081885
540,BRCA,12,None,edgeR QLF,0.2,0,9303.5,9183.9,0.9757303045370789,0.9725209006728514
541,BRCA,12,None,edgeR QLF,0.2,1,1727.0,1710.18,0.9415795832074902,0.9327299260642958
542,BRCA,12,None,edgeR QLF,0.2,post,4089.0,4040.96,0.7629224297462196,0.760220594427264
543,BRCA,12,None,edgeR QLF,0.5,0,13276.5,13162.24,0.9610848674582695,0.9604967359035623
544,BRCA,12,None,edgeR QLF,0.5,1,2599.5,2558.02,0.8779004843681197,0.8698519193150114
545,BRCA,12,None,edgeR QLF,0.5,post,4294.0,4246.18,0.7541828141934159,0.7483585306277214
546,BRCA,12,None,edgeR LRT,0.0001,0,1719.0,1754.78,0.9985464494439589,0.9972059549147666
547,BRCA,12,None,edgeR LRT,0.0001,1,423.0,393.24,0.9936692808276322,0.9903631834766745
548,BRCA,12,None,edgeR LRT,0.0001,post,1602.0,1647.54,0.9174244137954319,0.907733181275305
549,BRCA,12,None,edgeR LRT,0.001,0,2578.5,2631.88,0.9976317930037408,0.996091385562554
550,BRCA,12,None,edgeR LRT,0.001,1,628.0,594.82,0.9915807360085315,0.9860987475853003
