"","logFC","logCPM","F","PValue","FDR"
"ENSG00000159399",4.06595959485948,6.00877276590484,404.880609040735,9.08657879514614e-32,3.06772996322795e-29
"ENSG00000152642",-1.96703214754895,5.8230501674266,403.641367594183,1.00049199234136e-31,3.31635809315914e-29
"ENSG00000100181",-3.94298443320171,3.6592402626367,403.106057407985,1.04305966852388e-31,3.3957180030105e-29
"ENSG00000176532",-4.77871251195909,3.85037808681195,401.020335443198,1.22746531530143e-31,3.92595090583515e-29
"ENSG00000139971",-3.65465209763576,4.90108946097348,397.565699883702,1.60990060369708e-31,5.06036170793129e-29
"ENSG00000085276",-2.81884086174178,7.04570681184342,397.209995963746,1.6556795755476e-31,5.11604988844209e-29
"ENSG00000119715",-6.89191825888348,4.86577237140152,396.959703514844,1.68869170602929e-31,5.13108974877e-29
"ENSG00000153395",2.33258351592053,7.21187836361174,391.984942431424,2.50565571374313e-31,7.48862447823786e-29
"ENSG00000134121",-4.86403443603767,5.27699098448833,390.362360894968,2.85241785749685e-31,8.38748870322984e-29
"ENSG00000136014",-3.5208123753015,0.974833699352206,388.20687808496,3.3907708984951e-31,9.8122451191213e-29
"ENSG00000151704",-9.42525354651749,7.86743609473936,387.372165833798,3.62634920693596e-31,1.03299956861952e-28
"ENSG00000172765",1.94399860695397,6.19586527606877,385.922947939307,4.07607529496504e-31,1.13008963937653e-28
"ENSG00000142188",-1.11001536718271,5.90842220985457,385.877234911364,4.0911588063656e-31,1.13008963937653e-28
"ENSG00000248144",-6.60119997573769,3.80316966030969,383.618673420357,4.91249865500416e-31,1.33671288028927e-28
"ENSG00000152154",-4.41229773086738,3.83131685708438,383.217796440621,5.07512050553978e-31,1.3558149351734e-28
"ENSG00000182107",-4.49530576925933,5.26688368979328,383.082039465678,5.13143714151526e-31,1.3558149351734e-28
"ENSG00000147853",-1.58599925612572,6.92972160612426,381.157791521421,6.00240117955329e-31,1.56328251292051e-28
"ENSG00000166130",2.05141525908048,5.33882547785251,380.327107289009,6.42401430984762e-31,1.64952401243425e-28
"ENSG00000113889",-11.950116452201,9.03008198048949,379.841006641824,6.68472553770102e-31,1.69262821219205e-28
"ENSG00000186470",1.99352297293408,6.35382650772981,377.751247010012,7.93542460917212e-31,1.97340202025108e-28
"ENSG00000134333",1.97988179472179,10.3085591820658,377.637433849766,8.01007895883825e-31,1.97340202025108e-28
"ENSG00000026025",2.71948439625116,10.8523184035642,377.096261779205,8.37504866675673e-31,2.03580682991523e-28
"ENSG00000254528",-4.51998845859589,2.75708840470783,375.400203105364,9.63349750466116e-31,2.31089859220365e-28
