"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000134690",4.01377421261983,4.83550521397163,490.573975060849,1.06886247458987e-108,5.82724387283221e-106
"ENSG00000137203",5.56245637287437,4.61484084963606,489.859946702785,1.5285728017949e-108,8.08839802267411e-106
"ENSG00000104738",2.99974101050471,6.65475594680435,486.494489326587,8.25233487818418e-108,4.24193590838319e-105
"ENSG00000117650",4.70677729120079,3.79040817779332,483.380391254373,3.92810784935184e-107,1.96307189771358e-104
"ENSG00000154721",-3.02643650497686,5.17872158437346,480.245436114829,1.88945846081973e-106,9.1873640996237e-104
"ENSG00000163815",-5.30173599204867,4.71390769903341,474.527216203983,3.31606702850574e-105,1.56998320815386e-102
"ENSG00000130307",-3.31137100008422,2.6130671558447,473.980712555293,4.36057985374527e-105,2.01156902945464e-102
"ENSG00000161800",2.39401821959473,5.3658969970656,472.46790158153,9.30546864371728e-105,4.18536715922794e-102
"ENSG00000157456",4.26597861910223,4.7228324293688,470.758385740985,2.19148608269214e-104,9.61634783261326e-102
"ENSG00000127423",3.53941561399937,1.89503819391556,470.641026071989,2.32421852841006e-104,9.95595608205364e-102
"ENSG00000085999",4.17509502282488,2.54645455851004,470.53718930014,2.4483445787463e-104,1.02437598409825e-101
"ENSG00000090889",4.62789849019159,4.31740776436861,469.352778982946,4.43209385083387e-104,1.81222273796255e-101
"ENSG00000095370",-2.92042227742242,5.71933440464208,468.321748784238,7.42967520853786e-104,2.97038414837344e-101
"ENSG00000093009",4.61572840736147,4.00518669888545,467.136970518311,1.34520625055462e-103,5.26121862037571e-101
"ENSG00000161888",3.57627937064524,3.17501340429946,466.852403649474,1.55136341936043e-103,5.93842112291778e-101
"ENSG00000117724",4.50809894565389,5.99582923236747,465.769542101687,2.66904601425037e-103,1.00039180921622e-100
"ENSG00000168309",-5.8620828882629,7.24145451852351,462.581921971608,1.31832908926992e-102,4.8404201316439e-100
"ENSG00000204305",-7.82767603251786,9.98772848064842,462.399599836924,1.44444104442856e-102,5.19738776606286e-100
"ENSG00000143228",4.43701830219003,3.67641432557835,461.655757792193,2.09686836515968e-102,7.39701152109566e-100
"ENSG00000101003",4.05201167325324,4.19663321515731,461.270256626232,2.54367901348242e-102,8.80064021760813e-100
"ENSG00000115163",4.94788715953704,2.95066211777925,460.56109116295,3.62901112396333e-102,1.23187809681555e-99
"ENSG00000138160",3.749854275859,4.96427553464427,460.205245739238,4.33736799352698e-102,1.44506643651007e-99
"ENSG00000154839",4.48088283266732,3.0240034388479,459.319398446679,6.76086328631176e-102,2.21153984334609e-99
"ENSG00000077152",3.62320132176951,3.85698608013965,458.78312095952,8.84516452250261e-102,2.84166705222044e-99
"ENSG00000175063",4.91792110977624,5.07344953719282,458.172979806326,1.20083715017035e-101,3.79022125766924e-99
"ENSG00000066279",4.56807589003824,4.59266667816976,457.149758952899,2.0051972061069e-101,6.21991429914987e-99
"ENSG00000101311",4.33812078284178,5.85449626360323,456.628755572462,2.60338311723077e-101,7.93855350205064e-99
"ENSG00000073111",3.39907537267256,5.68987368490661,455.797178979345,3.94917830556687e-101,1.18416111492423e-98
"ENSG00000111206",4.85525685180017,5.56191973642894,454.522766343417,7.4790645832778e-101,2.20583362160247e-98
"ENSG00000069122",-4.01643667295266,8.1469400903575,454.370891064947,8.07047014799897e-101,2.34186820052661e-98
"ENSG00000011426",4.6285161853971,5.65105230962538,453.926036614551,1.00857808846099e-100,2.88021085547647e-98
"ENSG00000142945",4.39061800891104,4.48733801614193,453.378364434183,1.32707674783429e-100,3.7305371516073e-98
"ENSG00000142273",3.82962318697822,4.3049472484088,452.85304891128,1.72670244834585e-100,4.77924673049079e-98
"ENSG00000198554",2.57094186828582,4.16901223279703,451.582086021502,3.26445897585659e-100,8.89861839918727e-98
"ENSG00000127329",-3.46446235072446,6.62310130503001,451.450528785361,3.48691610634942e-100,9.36315039840783e-98
"ENSG00000250073",-3.27238855107285,0.679130749290199,450.198261580941,6.53083026162889e-100,1.72788481230831e-97
"ENSG00000075218",4.17587264612059,3.65598596814489,450.104708144964,6.84428676647809e-100,1.78457337993779e-97
"ENSG00000125319",3.48814575760588,2.87838177388089,449.448976127369,9.50678744296289e-100,2.44338018409065e-97
"ENSG00000169679",3.54677608116447,4.64208026585044,448.746362998593,1.35189361452144e-99,3.4256222561768e-97
"ENSG00000140525",3.01102364533091,5.20836974585511,448.712245234003,1.37520528441438e-99,3.43629420443042e-97
"ENSG00000154133",-3.5224748376755,6.2111476714474,448.214408832309,1.76486432440552e-99,4.34954439183283e-97
"ENSG00000186994",-3.88309565291152,3.75583259093852,447.670906240322,2.31736114292317e-99,5.63400598950414e-97
"ENSG00000076382",3.56211805948137,4.62087478213097,447.290666701433,2.80378939678067e-99,6.72573000499747e-97
"ENSG00000051180",3.5341889316045,3.30962471202876,446.792116277448,3.59952615818507e-99,8.52093093577732e-97
